,TYPECOM,COM,REG,DEP,LIBELLE_COM,LIBELLE_DEP,LIBELLE_REG,Code_postal,latitude,longitude
1666,COM,03263,84,03,Saint-Voir,Allier,Auvergne-Rhône-Alpes,3220,46.410070638,3.506479597
1667,COM,03264,84,03,Saint-Yorre,Allier,Auvergne-Rhône-Alpes,3270,46.065828277,3.467510528
1668,COM,03265,84,03,Saligny-sur-Roudon,Allier,Auvergne-Rhône-Alpes,3470,46.462889843,3.751376583
1669,COM,03266,84,03,Sanssat,Allier,Auvergne-Rhône-Alpes,3150,46.250750799,3.468218834
1670,COM,03267,84,03,Saulcet,Allier,Auvergne-Rhône-Alpes,3500,46.329425074,3.266853323
1671,COM,03268,84,03,Saulzet,Allier,Auvergne-Rhône-Alpes,3800,46.137290519,3.220884871
1672,COM,03269,84,03,Sauvagny,Allier,Auvergne-Rhône-Alpes,3430,46.434413053,2.799045731
1673,COM,03270,84,03,Sazeret,Allier,Auvergne-Rhône-Alpes,3390,46.347144616,2.969314909
1674,COM,03271,84,03,Serbannes,Allier,Auvergne-Rhône-Alpes,3700,46.098702723,3.352521617
1675,COM,03272,84,03,Servilly,Allier,Auvergne-Rhône-Alpes,3120,46.280001638,3.589887448
1676,COM,03273,84,03,Seuillet,Allier,Auvergne-Rhône-Alpes,3260,46.204690405,3.467744587
1677,COM,03274,84,03,Sorbier,Allier,Auvergne-Rhône-Alpes,3220,46.361336452,3.657487574
1678,COM,03275,84,03,Souvigny,Allier,Auvergne-Rhône-Alpes,3210,46.523907444,3.18970925
1679,COM,03276,84,03,Sussat,Allier,Auvergne-Rhône-Alpes,3450,46.152327985,3.055722577
1680,COM,03277,84,03,Target,Allier,Auvergne-Rhône-Alpes,3140,46.285039032,3.047720144
1681,COM,03278,84,03,Taxat-Senat,Allier,Auvergne-Rhône-Alpes,3140,46.20755845,3.146526145
1682,COM,03279,84,03,Teillet-Argenty,Allier,Auvergne-Rhône-Alpes,3410,46.262614973,2.516940148
1683,COM,03280,84,03,Terjat,Allier,Auvergne-Rhône-Alpes,3420,46.214947327,2.61916688
1684,COM,03281,84,03,Le Theil,Allier,Auvergne-Rhône-Alpes,3240,46.356313025,3.125553941
1685,COM,03282,84,03,Theneuille,Allier,Auvergne-Rhône-Alpes,3350,46.587225674,2.879815468
1686,COM,03283,84,03,Thiel-sur-Acolin,Allier,Auvergne-Rhône-Alpes,3230,46.53109994,3.578468791
1687,COM,03284,84,03,Thionne,Allier,Auvergne-Rhône-Alpes,3220,46.412216108,3.573613976
1688,COM,03285,84,03,Tortezais,Allier,Auvergne-Rhône-Alpes,3430,46.445516818,2.873595318
1689,COM,03286,84,03,Toulon-sur-Allier,Allier,Auvergne-Rhône-Alpes,3400,46.510959917,3.377284483
1690,COM,03287,84,03,Treban,Allier,Auvergne-Rhône-Alpes,3240,46.399289283,3.165455142
1691,COM,03288,84,03,Treignat,Allier,Auvergne-Rhône-Alpes,3380,46.348388202,2.351696057
1692,COM,03289,84,03,Treteau,Allier,Auvergne-Rhône-Alpes,3220,46.36771403,3.519790692
1693,COM,03290,84,03,Trévol,Allier,Auvergne-Rhône-Alpes,3460,46.63727968,3.316073994
1694,COM,03291,84,03,Trézelles,Allier,Auvergne-Rhône-Alpes,3220,46.319442765,3.596698259
1695,COM,03292,84,03,Tronget,Allier,Auvergne-Rhône-Alpes,3240,46.418776235,3.088529786
1696,COM,03293,84,03,Urçay,Allier,Auvergne-Rhône-Alpes,3360,46.633978584,2.614392529
1697,COM,03294,84,03,Ussel-d'Allier,Allier,Auvergne-Rhône-Alpes,3140,46.210162099,3.189524356
1698,COM,03295,84,03,Valignat,Allier,Auvergne-Rhône-Alpes,3330,46.174565446,3.077733671
1699,COM,03296,84,03,Valigny,Allier,Auvergne-Rhône-Alpes,3360,46.715547207,2.820435045
1700,COM,03297,84,03,Vallon-en-Sully,Allier,Auvergne-Rhône-Alpes,3190,46.540147686,2.61657844
1701,COM,03298,84,03,Varennes-sur-Allier,Allier,Auvergne-Rhône-Alpes,3150,46.317039054,3.400247246
1702,COM,03299,84,03,Varennes-sur-Tèche,Allier,Auvergne-Rhône-Alpes,3220,46.31746107,3.63768231
1703,COM,03300,84,03,Vaumas,Allier,Auvergne-Rhône-Alpes,3220,46.448513399,3.624772114
1704,COM,03301,84,03,Vaux,Allier,Auvergne-Rhône-Alpes,3190,46.421468926,2.574684189
1705,COM,03302,84,03,Veauce,Allier,Auvergne-Rhône-Alpes,3450,46.170051048,3.05448624
1706,COM,03303,84,03,Venas,Allier,Auvergne-Rhône-Alpes,3190,46.472608626,2.766778956
1707,COM,03304,84,03,Vendat,Allier,Auvergne-Rhône-Alpes,3110,46.16167786,3.347219494
1708,COM,03305,84,03,Verneix,Allier,Auvergne-Rhône-Alpes,3190,46.408223454,2.673973647
1709,COM,03306,84,03,Le Vernet,Allier,Auvergne-Rhône-Alpes,3200,46.106425922,3.475324068
1710,COM,03307,84,03,Verneuil-en-Bourbonnais,Allier,Auvergne-Rhône-Alpes,3500,46.35428762,3.249259272
1711,COM,03308,84,03,Vernusse,Allier,Auvergne-Rhône-Alpes,3390,46.260203434,2.971517745
1712,COM,03309,84,03,Le Veurdre,Allier,Auvergne-Rhône-Alpes,3320,46.742335128,3.04218025
1713,COM,03310,84,03,Vichy,Allier,Auvergne-Rhône-Alpes,3200,46.129943169,3.424422311
1714,COM,03311,84,03,Vicq,Allier,Auvergne-Rhône-Alpes,3450,46.146432576,3.095888658
1715,COM,03312,84,03,Vieure,Allier,Auvergne-Rhône-Alpes,3430,46.500105474,2.882003956
1716,COM,03313,84,03,Le Vilhain,Allier,Auvergne-Rhône-Alpes,3350,46.561418215,2.79286394
1717,COM,03314,84,03,Villebret,Allier,Auvergne-Rhône-Alpes,3310,46.27800689,2.633207212
1718,COM,03315,84,03,Villefranche-d'Allier,Allier,Auvergne-Rhône-Alpes,3430,46.396267301,2.840966961
1719,COM,03315,84,03,Villefranche-d'Allier,Allier,Auvergne-Rhône-Alpes,3430,46.396267301,2.840966961
1720,COM,03316,84,03,Villeneuve-sur-Allier,Allier,Auvergne-Rhône-Alpes,3460,46.674349681,3.250480834
1721,COM,03317,84,03,Viplaix,Allier,Auvergne-Rhône-Alpes,3370,46.462155674,2.369504303
1722,COMD,03318,,,Vitray,,,,,
1723,COM,03319,84,03,Voussac,Allier,Auvergne-Rhône-Alpes,3140,46.325761899,3.073431653
1724,COM,03320,84,03,Ygrande,Allier,Auvergne-Rhône-Alpes,3160,46.549998686,2.942537496
1725,COM,03321,84,03,Yzeure,Allier,Auvergne-Rhône-Alpes,3400,46.563772627,3.379647998
1726,COM,04001,93,04,Aiglun,Alpes-de-Haute-Provence,Provence-Alpes-Côte d'Azur,4510,44.063525614,6.138562636
1727,COMA,04003,,,Albiosc,,,,,
1728,COM,04004,93,04,Allemagne-en-Provence,Alpes-de-Haute-Provence,Provence-Alpes-Côte d'Azur,4500,43.78872288,6.030340492
1729,COM,04005,93,04,Allons,Alpes-de-Haute-Provence,Provence-Alpes-Côte d'Azur,4170,43.979944656,6.590007837
1730,COM,04006,93,04,Allos,Alpes-de-Haute-Provence,Provence-Alpes-Côte d'Azur,4260,44.26188021,6.626633132
1731,COM,04006,93,04,Allos,Alpes-de-Haute-Provence,Provence-Alpes-Côte d'Azur,4260,44.26188021,6.626633132
1732,COM,04007,93,04,Angles,Alpes-de-Haute-Provence,Provence-Alpes-Côte d'Azur,4170,43.944118651,6.552080036
1733,COM,04008,93,04,Annot,Alpes-de-Haute-Provence,Provence-Alpes-Côte d'Azur,4240,43.962040954,6.663525802
1734,COM,04009,93,04,Archail,Alpes-de-Haute-Provence,Provence-Alpes-Côte d'Azur,4420,44.111165658,6.330564632
1735,COMA,04010,,,Argens,,,,,
1736,COMA,04011,,,Astoin,,,,,
1737,COM,04012,93,04,Aubenas-les-Alpes,Alpes-de-Haute-Provence,Provence-Alpes-Côte d'Azur,4110,43.933926212,5.676594668
1738,COM,04013,93,04,Aubignosc,Alpes-de-Haute-Provence,Provence-Alpes-Côte d'Azur,4200,44.118653848,5.958246498
1739,COM,04016,93,04,Authon,Alpes-de-Haute-Provence,Provence-Alpes-Côte d'Azur,4200,44.249655912,6.15141069
1740,COM,04017,93,04,Auzet,Alpes-de-Haute-Provence,Provence-Alpes-Côte d'Azur,4140,44.305330708,6.310897275
1741,COM,04018,93,04,Banon,Alpes-de-Haute-Provence,Provence-Alpes-Côte d'Azur,4150,44.026971873,5.649836991
1742,COM,04019,93,04,Barcelonnette,Alpes-de-Haute-Provence,Provence-Alpes-Côte d'Azur,4400,44.379016563,6.651674481
1743,COM,04020,93,04,Barles,Alpes-de-Haute-Provence,Provence-Alpes-Côte d'Azur,4140,44.272819381,6.253258479
1744,COM,04021,93,04,Barras,Alpes-de-Haute-Provence,Provence-Alpes-Côte d'Azur,4380,44.100626374,6.098443052
1745,COM,04022,93,04,Barrême,Alpes-de-Haute-Provence,Provence-Alpes-Côte d'Azur,4330,43.946018481,6.377964622
1746,COM,04023,93,04,Bayons,Alpes-de-Haute-Provence,Provence-Alpes-Côte d'Azur,4250,44.325166073,6.172891445
1747,COM,04023,93,04,Bayons,Alpes-de-Haute-Provence,Provence-Alpes-Côte d'Azur,4250,44.325166073,6.172891445
1748,COM,04023,93,04,Bayons,Alpes-de-Haute-Provence,Provence-Alpes-Côte d'Azur,4250,44.325166073,6.172891445
1749,COM,04023,93,04,Bayons,Alpes-de-Haute-Provence,Provence-Alpes-Côte d'Azur,4250,44.325166073,6.172891445
1750,COM,04024,93,04,Beaujeu,Alpes-de-Haute-Provence,Provence-Alpes-Côte d'Azur,4420,44.218434265,6.371540779
1751,COM,04025,93,04,Beauvezer,Alpes-de-Haute-Provence,Provence-Alpes-Côte d'Azur,4370,44.14408455,6.597855502
1752,COM,04026,93,04,Bellaffaire,Alpes-de-Haute-Provence,Provence-Alpes-Côte d'Azur,4250,44.404191941,6.194438419
1753,COM,04027,93,04,Bevons,Alpes-de-Haute-Provence,Provence-Alpes-Côte d'Azur,4200,44.177651942,5.879434005
1754,COM,04028,93,04,Beynes,Alpes-de-Haute-Provence,Provence-Alpes-Côte d'Azur,4270,43.983579453,6.24065297
1755,COMA,04029,,,Blégiers,,,,,
1756,COM,04030,93,04,Blieux,Alpes-de-Haute-Provence,Provence-Alpes-Côte d'Azur,4330,43.874518094,6.36267595
1757,COM,04031,93,04,Bras-d'Asse,Alpes-de-Haute-Provence,Provence-Alpes-Côte d'Azur,4270,43.926508903,6.126571605
1758,COM,04032,93,04,Braux,Alpes-de-Haute-Provence,Provence-Alpes-Côte d'Azur,4240,43.993121023,6.6990172
1759,COM,04033,93,04,Ubaye-Serre-Ponçon,Alpes-de-Haute-Provence,Provence-Alpes-Côte d'Azur,4340,44.441498992,6.31859203
1760,COM,04033,93,04,Ubaye-Serre-Ponçon,Alpes-de-Haute-Provence,Provence-Alpes-Côte d'Azur,4340,44.441498992,6.31859203
1761,COMD,04033,,,La Bréole,,,4340,44.441498992,6.31859203
1762,COMD,04033,,,La Bréole,,,4340,44.441498992,6.31859203
1763,COM,04034,93,04,La Brillanne,Alpes-de-Haute-Provence,Provence-Alpes-Côte d'Azur,4700,43.931944803,5.884425381
1764,COM,04035,93,04,Brunet,Alpes-de-Haute-Provence,Provence-Alpes-Côte d'Azur,4210,43.885919144,6.033181131
1765,COM,04036,93,04,Le Brusquet,Alpes-de-Haute-Provence,Provence-Alpes-Côte d'Azur,4420,44.168338068,6.303394881
1766,COM,04037,93,04,Le Caire,Alpes-de-Haute-Provence,Provence-Alpes-Côte d'Azur,4250,44.37433891,6.06896198
1767,COM,04039,93,04,Castellane,Alpes-de-Haute-Provence,Provence-Alpes-Côte d'Azur,4120,43.844877027,6.490135474
1768,COM,04039,93,04,Castellane,Alpes-de-Haute-Provence,Provence-Alpes-Côte d'Azur,4120,43.844877027,6.490135474
1769,COM,04039,93,04,Castellane,Alpes-de-Haute-Provence,Provence-Alpes-Côte d'Azur,4120,43.844877027,6.490135474
1770,COM,04039,93,04,Castellane,Alpes-de-Haute-Provence,Provence-Alpes-Côte d'Azur,4120,43.844877027,6.490135474
1771,COM,04039,93,04,Castellane,Alpes-de-Haute-Provence,Provence-Alpes-Côte d'Azur,4120,43.844877027,6.490135474
1772,COM,04039,93,04,Castellane,Alpes-de-Haute-Provence,Provence-Alpes-Côte d'Azur,4120,43.844877027,6.490135474
1773,COM,04040,93,04,Le Castellard-Mélan,Alpes-de-Haute-Provence,Provence-Alpes-Côte d'Azur,4380,44.202119682,6.131282474
1774,COM,04040,93,04,Le Castellard-Mélan,Alpes-de-Haute-Provence,Provence-Alpes-Côte d'Azur,4380,44.202119682,6.131282474
1775,COM,04041,93,04,Le Castellet,Alpes-de-Haute-Provence,Provence-Alpes-Côte d'Azur,4700,43.919932559,5.979391537
1776,COM,04042,93,04,Castellet-lès-Sausses,Alpes-de-Haute-Provence,Provence-Alpes-Côte d'Azur,4320,44.040311161,6.734635186
1777,COM,04043,93,04,Val-de-Chalvagne,Alpes-de-Haute-Provence,Provence-Alpes-Côte d'Azur,4320,43.90470905,6.765453535
1778,COM,04043,93,04,Val-de-Chalvagne,Alpes-de-Haute-Provence,Provence-Alpes-Côte d'Azur,4320,43.90470905,6.765453535
1779,COM,04043,93,04,Val-de-Chalvagne,Alpes-de-Haute-Provence,Provence-Alpes-Côte d'Azur,4320,43.90470905,6.765453535
1780,COM,04045,93,04,Céreste,Alpes-de-Haute-Provence,Provence-Alpes-Côte d'Azur,4280,43.850601803,5.589946967
1781,COM,04046,93,04,Le Chaffaut-Saint-Jurson,Alpes-de-Haute-Provence,Provence-Alpes-Côte d'Azur,4510,44.023005032,6.141059648
1782,COM,04046,93,04,Le Chaffaut-Saint-Jurson,Alpes-de-Haute-Provence,Provence-Alpes-Côte d'Azur,4510,44.023005032,6.141059648
1783,COM,04047,93,04,Champtercier,Alpes-de-Haute-Provence,Provence-Alpes-Côte d'Azur,4660,44.096652172,6.144287061
1784,COM,04049,93,04,Château-Arnoux-Saint-Auban,Alpes-de-Haute-Provence,Provence-Alpes-Côte d'Azur,4600,44.085162023,5.992381899
1785,COM,04049,93,04,Château-Arnoux-Saint-Auban,Alpes-de-Haute-Provence,Provence-Alpes-Côte d'Azur,4160,44.085162023,5.992381899
1786,COM,04050,93,04,Châteaufort,Alpes-de-Haute-Provence,Provence-Alpes-Côte d'Azur,4250,44.27547618,6.029886999
1787,COM,04051,93,04,Châteauneuf-Miravail,Alpes-de-Haute-Provence,Provence-Alpes-Côte d'Azur,4200,44.153306084,5.717664446
1788,COMA,04052,,,Châteauneuf-lès-Moustiers,,,,,
1789,COM,04053,93,04,Châteauneuf-Val-Saint-Donat,Alpes-de-Haute-Provence,Provence-Alpes-Côte d'Azur,4200,44.095475506,5.931054412
1790,COM,04054,93,04,Châteauredon,Alpes-de-Haute-Provence,Provence-Alpes-Côte d'Azur,4270,44.026463243,6.224593363
1791,COM,04055,93,04,Chaudon-Norante,Alpes-de-Haute-Provence,Provence-Alpes-Côte d'Azur,4330,43.991870662,6.317152817
1792,COM,04057,93,04,Clamensane,Alpes-de-Haute-Provence,Provence-Alpes-Côte d'Azur,4250,44.328611649,6.078454454
1793,COM,04058,93,04,Claret,Alpes-de-Haute-Provence,Provence-Alpes-Côte d'Azur,5110,44.374065284,5.965022565
1794,COM,04059,93,04,Clumanc,Alpes-de-Haute-Provence,Provence-Alpes-Côte d'Azur,4330,44.022015551,6.377560932
1795,COM,04061,93,04,Colmars,Alpes-de-Haute-Provence,Provence-Alpes-Côte d'Azur,4370,44.172437764,6.66168455
1796,COM,04062,93,04,La Condamine-Châtelard,Alpes-de-Haute-Provence,Provence-Alpes-Côte d'Azur,4530,44.462514712,6.696740237
1797,COM,04062,93,04,La Condamine-Châtelard,Alpes-de-Haute-Provence,Provence-Alpes-Côte d'Azur,4530,44.462514712,6.696740237
1798,COM,04063,93,04,Corbières-en-Provence,Alpes-de-Haute-Provence,Provence-Alpes-Côte d'Azur,4220,43.760927778,5.745337356
1799,COM,04065,93,04,Cruis,Alpes-de-Haute-Provence,Provence-Alpes-Côte d'Azur,4230,44.082753583,5.838310996
1800,COM,04066,93,04,Curbans,Alpes-de-Haute-Provence,Provence-Alpes-Côte d'Azur,5110,44.408358162,6.029812711
1801,COM,04067,93,04,Curel,Alpes-de-Haute-Provence,Provence-Alpes-Côte d'Azur,4200,44.176713274,5.673227062
1802,COM,04068,93,04,Dauphin,Alpes-de-Haute-Provence,Provence-Alpes-Côte d'Azur,4300,43.893280114,5.77638145
1803,COM,04069,93,04,Demandolx,Alpes-de-Haute-Provence,Provence-Alpes-Côte d'Azur,4120,43.869864581,6.573449828
1804,COM,04070,93,04,Digne-les-Bains,Alpes-de-Haute-Provence,Provence-Alpes-Côte d'Azur,4000,44.090710201,6.235848586
1805,COM,04070,93,04,Digne-les-Bains,Alpes-de-Haute-Provence,Provence-Alpes-Côte d'Azur,4000,44.090710201,6.235848586
1806,COM,04072,93,04,Draix,Alpes-de-Haute-Provence,Provence-Alpes-Côte d'Azur,4420,44.130158879,6.371340691
1807,COM,04073,93,04,Enchastrayes,Alpes-de-Haute-Provence,Provence-Alpes-Côte d'Azur,4400,44.36400889,6.710772982
1808,COM,04073,93,04,Enchastrayes,Alpes-de-Haute-Provence,Provence-Alpes-Côte d'Azur,4400,44.36400889,6.710772982
1809,COM,04074,93,04,Entrages,Alpes-de-Haute-Provence,Provence-Alpes-Côte d'Azur,4000,44.038097556,6.268584989
1810,COM,04074,93,04,Entrages,Alpes-de-Haute-Provence,Provence-Alpes-Côte d'Azur,4270,44.038097556,6.268584989
1811,COM,04075,93,04,Entrepierres,Alpes-de-Haute-Provence,Provence-Alpes-Côte d'Azur,4200,44.195957297,6.022176931
1812,COM,04075,93,04,Entrepierres,Alpes-de-Haute-Provence,Provence-Alpes-Côte d'Azur,4200,44.195957297,6.022176931
1813,COM,04075,93,04,Entrepierres,Alpes-de-Haute-Provence,Provence-Alpes-Côte d'Azur,4200,44.195957297,6.022176931
1814,COM,04076,93,04,Entrevaux,Alpes-de-Haute-Provence,Provence-Alpes-Côte d'Azur,4320,43.950230255,6.801961931
1815,COM,04077,93,04,Entrevennes,Alpes-de-Haute-Provence,Provence-Alpes-Côte d'Azur,4700,43.938338945,6.033920578
1816,COM,04079,93,04,L'Escale,Alpes-de-Haute-Provence,Provence-Alpes-Côte d'Azur,4160,44.081555126,6.034690847
1817,COM,04081,93,04,Esparron-de-Verdon,Alpes-de-Haute-Provence,Provence-Alpes-Côte d'Azur,4800,43.743694432,5.988997369
1818,COM,04081,93,04,Esparron-de-Verdon,Alpes-de-Haute-Provence,Provence-Alpes-Côte d'Azur,4800,43.743694432,5.988997369
1819,COMA,04082,,,Esparron-la-Bâtie,,,,,
1820,COM,04084,93,04,Estoublon,Alpes-de-Haute-Provence,Provence-Alpes-Côte d'Azur,4270,43.943131855,6.193528261
1821,COM,04084,93,04,Estoublon,Alpes-de-Haute-Provence,Provence-Alpes-Côte d'Azur,4270,43.943131855,6.193528261
1822,COM,04085,93,04,Faucon-du-Caire,Alpes-de-Haute-Provence,Provence-Alpes-Côte d'Azur,4250,44.395857538,6.103779168
1823,COM,04086,93,04,Faucon-de-Barcelonnette,Alpes-de-Haute-Provence,Provence-Alpes-Côte d'Azur,4400,44.413586949,6.678441269
1824,COM,04087,93,04,Fontienne,Alpes-de-Haute-Provence,Provence-Alpes-Côte d'Azur,4230,44.006155656,5.794169899
1825,COM,04088,93,04,Forcalquier,Alpes-de-Haute-Provence,Provence-Alpes-Côte d'Azur,4300,43.960406656,5.788177405
1826,COM,04090,93,04,Le Fugeret,Alpes-de-Haute-Provence,Provence-Alpes-Côte d'Azur,4240,44.014756892,6.66533601
1827,COM,04091,93,04,Ganagobie,Alpes-de-Haute-Provence,Provence-Alpes-Côte d'Azur,4310,44.002652728,5.908005449
1828,COM,04092,93,04,La Garde,Alpes-de-Haute-Provence,Provence-Alpes-Côte d'Azur,4120,43.829829243,6.571316881
1829,COM,04093,93,04,Gigors,Alpes-de-Haute-Provence,Provence-Alpes-Côte d'Azur,4250,44.423746169,6.141119317
1830,COM,04094,93,04,Gréoux-les-Bains,Alpes-de-Haute-Provence,Provence-Alpes-Côte d'Azur,4800,43.767601156,5.865168462
1831,COM,04095,93,04,L'Hospitalet,Alpes-de-Haute-Provence,Provence-Alpes-Côte d'Azur,4150,44.108367467,5.706893093
1832,COM,04096,93,04,Jausiers,Alpes-de-Haute-Provence,Provence-Alpes-Côte d'Azur,4850,44.387641542,6.786576163
1833,COM,04097,93,04,La Javie,Alpes-de-Haute-Provence,Provence-Alpes-Côte d'Azur,4000,44.197120293,6.322251467
1834,COM,04097,93,04,La Javie,Alpes-de-Haute-Provence,Provence-Alpes-Côte d'Azur,4420,44.197120293,6.322251467
1835,COM,04099,93,04,Lambruisse,Alpes-de-Haute-Provence,Provence-Alpes-Côte d'Azur,4170,44.044891154,6.445578878
1836,COMD,04100,,,Larche,,,,,
1837,COM,04101,93,04,Lardiers,Alpes-de-Haute-Provence,Provence-Alpes-Côte d'Azur,4230,44.084634181,5.726598548
1838,COM,04102,93,04,Le Lauzet-Ubaye,Alpes-de-Haute-Provence,Provence-Alpes-Côte d'Azur,4340,44.432236396,6.419667353
1839,COM,04104,93,04,Limans,Alpes-de-Haute-Provence,Provence-Alpes-Côte d'Azur,4300,43.986945683,5.723316286
1840,COMA,04105,,,Lincel,,,,,
1841,COM,04106,93,04,Lurs,Alpes-de-Haute-Provence,Provence-Alpes-Côte d'Azur,4700,43.969893351,5.88003029
1842,COM,04107,93,04,Majastres,Alpes-de-Haute-Provence,Provence-Alpes-Côte d'Azur,4270,43.8981506,6.283322118
1843,COM,04108,93,04,Malijai,Alpes-de-Haute-Provence,Provence-Alpes-Côte d'Azur,4350,44.033998504,6.050637253
1844,COM,04108,93,04,Malijai,Alpes-de-Haute-Provence,Provence-Alpes-Côte d'Azur,4510,44.033998504,6.050637253
1845,COM,04109,93,04,Mallefougasse-Augès,Alpes-de-Haute-Provence,Provence-Alpes-Côte d'Azur,4230,44.076262718,5.898037403
1846,COM,04110,93,04,Mallemoisson,Alpes-de-Haute-Provence,Provence-Alpes-Côte d'Azur,4510,44.041625328,6.118316981
1847,COM,04111,93,04,Mane,Alpes-de-Haute-Provence,Provence-Alpes-Côte d'Azur,4300,43.938652158,5.743060501
1848,COM,04112,93,04,Manosque,Alpes-de-Haute-Provence,Provence-Alpes-Côte d'Azur,4100,43.835211125,5.791029867
1849,COM,04113,93,04,Marcoux,Alpes-de-Haute-Provence,Provence-Alpes-Côte d'Azur,4420,44.128099152,6.279927689
1850,COM,04115,93,04,Méailles,Alpes-de-Haute-Provence,Provence-Alpes-Côte d'Azur,4240,44.040316899,6.644790156
1851,COM,04116,93,04,Les Mées,Alpes-de-Haute-Provence,Provence-Alpes-Côte d'Azur,4190,43.994664854,5.966128194
1852,COM,04118,93,04,Melve,Alpes-de-Haute-Provence,Provence-Alpes-Côte d'Azur,4250,44.356110232,5.992797499
1853,COM,04120,93,04,Val d'Oronaye,Alpes-de-Haute-Provence,Provence-Alpes-Côte d'Azur,4530,44.444385669,6.849917188
1854,COM,04120,93,04,Val d'Oronaye,Alpes-de-Haute-Provence,Provence-Alpes-Côte d'Azur,4530,44.444385669,6.849917188
1855,COMD,04120,,,Meyronnes,,,4530,44.444385669,6.849917188
1856,COMD,04120,,,Meyronnes,,,4530,44.444385669,6.849917188
1857,COM,04121,93,04,Mézel,Alpes-de-Haute-Provence,Provence-Alpes-Côte d'Azur,4270,43.997939414,6.178912369
1858,COM,04122,93,04,Mirabeau,Alpes-de-Haute-Provence,Provence-Alpes-Côte d'Azur,4510,44.056632875,6.080498968
1859,COM,04123,93,04,Mison,Alpes-de-Haute-Provence,Provence-Alpes-Côte d'Azur,4200,44.262816876,5.865334108
1860,COM,04124,93,04,Montagnac-Montpezat,Alpes-de-Haute-Provence,Provence-Alpes-Côte d'Azur,4500,43.766551128,6.094529059
1861,COM,04124,93,04,Montagnac-Montpezat,Alpes-de-Haute-Provence,Provence-Alpes-Côte d'Azur,4500,43.766551128,6.094529059
1862,COM,04126,93,04,Montclar,Alpes-de-Haute-Provence,Provence-Alpes-Côte d'Azur,4140,44.401564953,6.340707691
1863,COM,04127,93,04,Montfort,Alpes-de-Haute-Provence,Provence-Alpes-Côte d'Azur,4600,44.058584917,5.952291264
1864,COM,04128,93,04,Montfuron,Alpes-de-Haute-Provence,Provence-Alpes-Côte d'Azur,4110,43.831686468,5.68830119
1865,COM,04129,93,04,Montjustin,Alpes-de-Haute-Provence,Provence-Alpes-Côte d'Azur,4110,43.845410311,5.649476165
1866,COM,04130,93,04,Montlaux,Alpes-de-Haute-Provence,Provence-Alpes-Côte d'Azur,4230,44.040872354,5.85031387
1867,COMA,04131,,,Montpezat,,,,,
1868,COM,04132,93,04,Montsalier,Alpes-de-Haute-Provence,Provence-Alpes-Côte d'Azur,4150,44.030024944,5.595247296
1869,COM,04133,93,04,Moriez,Alpes-de-Haute-Provence,Provence-Alpes-Côte d'Azur,4170,43.963722009,6.462647043
1870,COM,04134,93,04,La Motte-du-Caire,Alpes-de-Haute-Provence,Provence-Alpes-Côte d'Azur,4250,44.341272519,6.029901084
1871,COM,04135,93,04,Moustiers-Sainte-Marie,Alpes-de-Haute-Provence,Provence-Alpes-Côte d'Azur,4360,43.838178021,6.228174277
1872,COM,04136,93,04,La Mure-Argens,Alpes-de-Haute-Provence,Provence-Alpes-Côte d'Azur,4170,44.016829213,6.53211105
1873,COM,04136,93,04,La Mure-Argens,Alpes-de-Haute-Provence,Provence-Alpes-Côte d'Azur,4170,44.016829213,6.53211105
1874,COM,04137,93,04,Nibles,Alpes-de-Haute-Provence,Provence-Alpes-Côte d'Azur,4250,44.288927751,6.008602523
1875,COM,04138,93,04,Niozelles,Alpes-de-Haute-Provence,Provence-Alpes-Côte d'Azur,4300,43.931981385,5.847109712
1876,COM,04139,93,04,Noyers-sur-Jabron,Alpes-de-Haute-Provence,Provence-Alpes-Côte d'Azur,4200,44.169160423,5.810131124
1877,COM,04140,93,04,Les Omergues,Alpes-de-Haute-Provence,Provence-Alpes-Côte d'Azur,4200,44.152429755,5.589061033
1878,COM,04141,93,04,Ongles,Alpes-de-Haute-Provence,Provence-Alpes-Côte d'Azur,4230,44.031788081,5.725284305
1879,COM,04142,93,04,Oppedette,Alpes-de-Haute-Provence,Provence-Alpes-Côte d'Azur,4110,43.931181939,5.592598631
1880,COM,04143,93,04,Oraison,Alpes-de-Haute-Provence,Provence-Alpes-Côte d'Azur,4700,43.911273496,5.924809757
1881,COM,04144,93,04,La Palud-sur-Verdon,Alpes-de-Haute-Provence,Provence-Alpes-Côte d'Azur,4120,43.796767293,6.326899957
1882,COM,04144,93,04,La Palud-sur-Verdon,Alpes-de-Haute-Provence,Provence-Alpes-Côte d'Azur,4120,43.796767293,6.326899957
1883,COM,04145,93,04,Peipin,Alpes-de-Haute-Provence,Provence-Alpes-Côte d'Azur,4200,44.141686042,5.94282764
1884,COM,04145,93,04,Peipin,Alpes-de-Haute-Provence,Provence-Alpes-Côte d'Azur,4200,44.141686042,5.94282764
1885,COM,04148,93,04,Peyroules,Alpes-de-Haute-Provence,Provence-Alpes-Côte d'Azur,4120,43.817144389,6.643601794
1886,COM,04149,93,04,Peyruis,Alpes-de-Haute-Provence,Provence-Alpes-Côte d'Azur,4310,44.035747847,5.90499936
1887,COM,04150,93,04,Piégut,Alpes-de-Haute-Provence,Provence-Alpes-Côte d'Azur,5130,44.453184157,6.131485794
1888,COM,04151,93,04,Pierrerue,Alpes-de-Haute-Provence,Provence-Alpes-Côte d'Azur,4300,43.962462841,5.835882579
