CODGEO,SNHMC20,SNHMP20,SNHME20,SNHMO20,SNHM1820,SNHM2620,SNHM5020,chomeur_1564,actif_occ_temps_plein_15plus,actif_occ_temps_partiel_15plus,inactif_1564,inactif_65plus,D120H,D920H,MED20H,Ecart H/F études supérieures,Ecart H/F temps partiels,Ecart H/F actifs occupés,Ecart H/F Salaire net moyen,ets_total,ets_industrie_p,ets_impact_local_p,ets_taille50p_p,ets_creation_p,R_P19_POP1529,R_P19_POP3044,R_P19_POP4559,R_P19_POP6074,R_P19_POP7589,R_C19_MENPSEUL,R_C19_MENCOUPSENF,R_C19_MENCOUPAENF,R_C19_MENFAMMONO,TP6020,pauvrete
10343,23.7731308301722,15.4190852860893,10.8081507837821,11.5706256728928,10.0296199669617,13.8057518353967,16.2880362430016,8.1,38.6,6.7,19.7,26.9,6.7967032967032965,20.39010989010989,11.989010989010987,21.17403386222693,66.92873098654421,0.010659952494178,11.223479586568324,177.0,7.3,79.1,4.0,36.7,16.58,16.54,21.14,18.8,9.59,40.4,29.29,20.24,8.83,13.0,1
10357,24.2487824605355,16.1177949004498,10.9773979198709,10.5097779547038,9.61229997944655,13.4293589874535,15.3940157424558,6.0,38.9,6.0,16.9,32.2,7.829670329670329,21.06043956043956,12.752747252747254,-6.320226858591687,70.8525480609096,-2.330891522236236,17.460042427304884,181.0,2.2,88.4,3.9,22.1,12.88,15.41,20.18,18.66,12.24,29.86,33.25,26.62,9.87,8.0,0
10362,25.0559479070685,14.981575403661,10.9605405338339,11.3504451063337,10.4263623149195,13.8795318526924,16.7824185210843,9.5,39.8,6.9,17.9,26.0,6.565934065934066,20.26923076923077,11.60989010989011,-13.369312952464536,63.06040828329773,0.1824439982686869,12.978621670789206,294.0,11.9,63.3,6.5,43.5,17.2,18.11,19.88,16.75,9.64,48.48,23.29,16.36,10.63,14.0,1
10387,23.7210325676342,14.3895083276886,10.6771034673895,10.8634654250829,10.2708991203053,13.2213362860555,14.774340374592,12.7,33.9,7.2,25.0,21.1,5.252747252747253,18.021978021978025,9.862637362637363,7.162583458232045,57.5418059886106,3.430855605727616,11.207760623405177,2089.0,4.4,76.4,4.8,42.8,25.31,17.41,16.64,14.46,7.48,54.79,17.14,13.69,12.31,28.0,1
10401,20.8473067710308,14.5353772822766,11.0725280992481,11.3797521811586,9.82886807771191,12.4479973705221,13.5348107521281,13.9,31.9,7.2,17.9,29.1,5.84065934065934,16.917582417582416,10.236263736263735,-12.77331713946515,68.63786641467202,13.847650621549766,12.629780181168488,83.0,8.4,66.3,6.0,19.3,15.07,18.23,17.63,18.48,10.13,38.04,26.99,22.26,10.27,20.0,1
10420,25.7901961309042,17.5251082909542,11.1815908695438,11.7905520061277,10.9494886604121,14.9533374234279,16.0537263502261,8.2,30.0,5.2,33.2,23.4,6.21978021978022,19.1978021978022,11.307692307692308,31.426110733660938,69.98275612034506,19.12983534814558,18.83929999106528,64.0,9.4,53.1,3.1,14.1,18.55,21.0,17.36,15.11,9.48,37.2,29.22,22.61,8.58,18.0,1
11049,21.4584039687594,15.3734137639291,11.0644977003026,10.6118437655838,9.74007244079899,13.1345958329568,13.8919945267635,7.6,32.2,8.5,17.8,33.8,6.521978021978022,17.76923076923077,11.384615384615383,-29.202168461484,76.30327331541939,1.754521230517126,13.244881792621038,127.0,11.8,67.7,5.5,26.8,13.41,16.66,18.26,18.49,13.41,34.19,33.44,21.33,8.92,16.0,1
11069,22.7336641190432,14.541733462215,10.5911763611636,10.5407011146013,10.0455804505839,12.5028408977907,14.6311334190209,11.2,32.3,8.0,20.6,27.8,5.406593406593407,18.686813186813183,10.32967032967033,-29.403416960565178,68.15400278455421,0.6069509362359184,8.712823663493388,2365.0,5.1,75.8,4.1,29.4,17.13,16.29,19.93,18.72,10.0,45.17,23.94,17.34,11.85,26.0,1
11076,22.5289986886011,14.9807455186633,10.363248281094,10.6981265936746,9.87627064463114,12.3841329155702,14.2241461324999,7.5,37.7,7.8,19.8,27.2,6.016483516483516,18.1978021978022,10.686813186813186,27.418781323794065,55.30761160411476,39.57314119038652,10.76610925431936,559.0,7.5,72.5,4.5,24.3,22.16,16.62,17.72,15.54,11.15,45.75,23.22,17.41,11.74,20.0,1
11099,21.1020016868328,14.1937885865316,11.2724786330593,11.5448014518636,10.0103269325619,12.9267037074151,14.5200664322409,7.6,38.0,9.7,17.8,27.0,6.873626373626373,17.802197802197803,11.56043956043956,-41.32120253401165,75.12699843650483,5.513001481261054,9.477818387908938,49.0,8.2,71.4,2.0,55.1,11.81,17.62,21.52,18.75,9.76,29.23,32.29,25.9,8.86,12.0,1
11106,20.8103296346528,14.8547902652076,10.9474945582634,11.4379930546316,10.1400822319962,12.6648949765529,14.4332555991724,8.8,32.9,8.7,19.2,30.3,6.032967032967033,18.34065934065934,11.0989010989011,-25.92592592592664,68.6411149825782,6.596558317400697,8.727523751548649,143.0,6.3,69.9,2.1,39.9,14.19,15.51,20.8,22.09,9.68,32.89,30.26,22.37,12.97,19.0,1
11116,22.1462491544174,15.2798119308755,11.4654585479963,10.6628076024799,9.33071105137051,12.3613924917069,14.6428855524289,9.0,30.1,8.6,21.2,31.2,5.994505494505495,18.4010989010989,10.87912087912088,-9.472488535077645,73.3308291871397,3.837407726449228,11.17297256012656,91.0,6.6,73.6,3.3,41.8,13.41,14.87,21.39,22.55,10.97,30.92,33.67,22.48,10.39,21.0,1
11145,20.9848942910655,14.3323649606546,10.6599877749682,11.4863776506012,9.82722149263061,13.1304758176171,14.8052573673627,9.0,26.6,7.1,18.3,38.9,6.34065934065934,18.10989010989011,11.296703296703296,-10.71283382726413,63.53963821868728,5.29945844479513,13.028242471937572,162.0,2.5,82.7,0.6,31.5,9.89,13.78,20.62,30.95,11.48,40.21,33.46,15.5,8.55,16.0,1
11170,22.8468257258398,15.5368638206407,10.8848757029844,11.3374697464941,10.0510242322225,13.2018853056009,15.8201166186395,7.6,27.6,7.8,16.7,40.1,6.076923076923077,19.10439560439561,11.37912087912088,-14.26192333912308,70.04405909608913,2.0694040502687474,13.719175479284743,310.0,5.2,84.8,0.3,26.5,9.57,12.14,21.38,31.34,13.8,45.16,31.18,13.08,8.96,17.0,1
11202,22.0483331133451,16.1164521941827,10.6309726312906,9.08488748257978,9.45764110508087,12.1639018105877,15.2714524355826,8.6,24.7,5.9,15.7,45.0,6.181318681318682,19.63736263736264,11.461538461538462,-23.80952380952381,69.1358024691358,7.218045112781954,-2.273064417865438,314.0,5.1,83.4,1.0,28.0,8.11,12.6,19.88,32.94,15.16,47.58,32.11,11.61,7.54,16.0,1
11203,22.8604080218973,14.5996364862441,10.7410806043505,10.9501456496327,9.77869783220822,12.2874088695595,14.3001486847071,9.1,28.7,6.9,25.2,30.2,5.697802197802198,17.14835164835165,10.362637362637363,13.669132644034544,59.985225345745086,17.89323689959457,7.751915826666742,470.0,7.0,71.5,4.9,28.3,15.32,17.16,17.55,19.09,10.57,32.62,28.74,24.86,11.42,23.0,1
11206,22.4144674311381,13.8163557388904,10.5003499754128,10.2567738775067,10.1328592782624,12.1104987443996,13.5364283458957,8.3,29.0,7.9,20.9,33.9,5.824175824175824,17.98901098901099,10.752747252747254,8.000379849427063,57.99832802901106,5.996338286942349,5.192552040469206,472.0,7.2,75.8,4.7,26.9,13.59,14.65,20.08,21.13,13.93,41.65,27.74,15.49,13.21,21.0,1
11258,21.253190928604,16.0240439846121,11.4569028483524,11.8060695054873,9.98254673139757,13.951217558488,16.1372404174165,8.0,45.8,9.0,15.6,21.4,6.708791208791209,18.923076923076923,12.126373626373626,46.48348998079293,77.29115291951457,6.8917874816507005,14.57454362895933,28.0,3.6,64.3,0.0,78.6,14.3,19.42,22.11,14.95,7.26,26.87,28.54,36.1,7.27,12.0,1
11262,23.4289038082811,14.8583153031669,10.9616510958412,10.8612294896202,10.235039731687,13.2590789438448,15.4634094728677,10.2,31.6,7.3,21.2,29.6,5.582417582417582,19.43956043956044,10.587912087912088,-37.97359976269704,61.71840218811839,3.924082741925164,10.404626662535224,2576.0,4.9,71.3,3.4,33.0,16.93,16.49,19.09,19.08,10.73,45.48,24.62,16.06,12.07,24.0,1
11266,19.8809673730451,15.797094069238,10.5975006291154,11.6309374868188,10.2347434988881,12.3984261951962,14.0022326930539,9.0,26.0,6.7,18.7,39.6,5.956043956043956,16.9010989010989,10.587912087912088,-29.26829268292881,69.75329929266897,15.458531905782063,13.209579560026391,205.0,4.4,75.6,3.9,35.6,12.41,13.63,17.88,26.41,13.79,44.26,26.72,16.23,11.48,21.0,1
11269,20.1357001145643,14.7813787044974,10.7992046748274,11.5978066116129,10.3479771739347,13.0585470741682,13.9020232038483,7.8,35.6,8.3,17.2,31.1,6.543956043956044,18.36813186813187,11.06043956043956,-21.096951384240427,80.75376227843236,5.283238699801046,10.257418540735344,54.0,5.6,63.0,1.9,44.4,14.29,17.93,18.45,17.68,11.22,32.08,31.77,22.99,12.28,17.0,1
11272,23.8526781744414,15.7410346113529,11.4369003884761,11.0856048803229,10.704409968895,14.2185979205628,16.5992303193495,7.1,41.8,9.6,19.2,22.4,8.0,22.043956043956044,13.31868131868132,-58.06809440354058,81.10307525235703,-7.201635938655599,14.129137737897368,39.0,5.1,79.5,0.0,76.9,13.7,16.11,25.76,21.06,6.15,22.98,36.64,27.51,8.63,8.0,0
11279,24.1798303164615,15.4348245408645,10.9947656403285,10.3490798447433,9.19664721442427,12.9516396533559,15.4017818316568,7.3,36.3,8.6,20.8,27.1,7.032967032967033,19.192307692307693,11.796703296703296,30.31659408283389,64.8565248633917,5.528937272447404,15.081926914065551,58.0,3.4,58.6,8.6,27.6,13.46,15.59,24.58,20.22,8.54,26.77,36.79,26.02,7.96,12.0,1
11304,19.5071422475443,13.5509930222248,9.95406992432336,11.2028346326608,9.32492456159733,11.5299976464878,13.1680223796902,9.4,22.3,8.9,20.4,38.9,5.137362637362638,17.01098901098901,10.043956043956044,-32.67881179790858,77.08531002620175,8.495681426283545,8.199278866294456,147.0,8.2,81.6,3.4,24.5,10.62,12.26,22.78,24.69,16.39,45.78,31.88,11.9,8.47,25.0,1
11369,22.5692428059072,14.8092975081744,11.9286787661472,11.5899549548075,10.004434179935,13.4662511826803,15.4656769233835,9.3,38.9,8.4,17.0,26.4,6.230769230769231,18.01098901098901,11.697802197802195,-76.47058823529412,69.23076923076923,8.0,10.260709333985492,68.0,8.8,55.9,1.5,47.1,13.39,18.58,20.44,18.42,7.9,27.95,30.71,28.35,11.42,15.0,1
11370,23.2727667634788,14.9362327821302,11.029320849937,11.8559701131856,10.6887137331449,13.8319303526279,16.792872873372,7.0,36.6,7.4,15.2,33.9,7.032967032967033,19.04945054945055,12.065934065934066,-3.4482758620689653,73.07692307692308,1.1725293132328307,18.74752736786548,57.0,7.0,64.9,1.8,66.7,11.03,16.41,20.62,22.65,11.09,27.76,37.72,27.76,5.69,12.0,1
11379,23.2383647286083,15.6899065394838,10.7403353505645,11.5536574184209,10.3424991108965,13.3631203042579,14.3425503958214,9.2,30.0,8.7,19.8,32.3,6.186813186813187,17.912087912087912,11.175824175824175,15.06072509236068,67.36952316569656,9.0187229494707,18.25333731701043,146.0,4.1,75.3,2.7,34.2,12.82,15.21,20.88,23.53,10.9,33.09,34.39,21.48,8.47,18.0,1
11397,19.7435730189937,14.187701370834,10.4516540669001,10.7438887287739,9.60352994564754,12.073103635013,13.5917079076744,8.5,28.9,7.2,21.5,33.8,5.752747252747253,17.054945054945055,10.4010989010989,34.05132343560721,64.75219232785626,7.998606754510829,8.645668193718095,165.0,4.2,70.9,3.6,25.5,13.81,14.02,19.42,22.29,11.9,36.49,28.83,21.17,12.7,22.0,1
11429,22.5414142325524,15.356159695814,11.1380679683961,11.4371519254523,9.88484178381033,14.3431082313325,15.38502160773,6.5,40.6,8.5,17.4,26.9,7.483516483516484,21.626373626373628,12.78021978021978,-28.720053103967107,83.07175773280467,2.0946166118582337,19.32839975569334,74.0,8.1,77.0,2.7,56.8,11.85,19.58,19.75,20.28,7.96,24.75,33.38,28.39,11.86,10.0,0
11441,21.3377610708859,15.5075628735398,11.4266675124293,12.1204783094711,10.4254522209529,14.081780863692,16.0454639844647,5.8,41.9,9.0,16.6,26.6,7.324175824175824,19.714285714285715,12.648351648351648,-11.538461538463949,76.64114427331747,-2.882580288427109,19.21750155927958,46.0,6.5,71.7,0.0,58.7,11.72,18.6,22.8,20.02,9.28,27.43,32.91,27.85,9.28,10.0,0
12013,19.6760566751707,14.4919707639695,10.2575142708012,12.11996830046,10.1613916288346,12.0981307914786,13.6220202257031,6.9,29.3,7.2,20.9,35.7,6.241758241758242,17.21978021978022,10.972527472527473,64.08298787256372,84.37480612521792,8.748481559637174,14.027064252681916,72.0,19.4,69.4,5.6,31.9,11.8,13.41,22.2,22.47,14.46,37.43,35.63,17.87,7.14,18.0,1
12033,20.5434763905425,14.9212662674421,11.1332257163249,11.8204494284518,10.1374840612103,13.1599816035228,14.6970442749882,4.2,46.7,9.2,13.8,26.0,7.879120879120879,20.13186813186813,12.593406593406591,1.474844365682631,78.06913886520529,9.387256524060474,7.367738575421638,136.0,12.5,58.1,6.6,21.3,13.2,18.66,22.33,16.62,10.29,31.84,33.87,26.62,4.84,8.0,0
12052,21.236003757309,15.3670038696806,10.7345720107627,11.6614468532754,10.0357336039615,12.8310589929346,15.1702383777827,6.0,35.8,8.7,15.1,34.3,6.835164835164835,17.714285714285715,11.225274725274724,-19.35483870967742,75.6,10.753880266075388,15.943418438450411,136.0,17.6,74.3,6.6,23.5,14.28,15.52,20.43,19.26,14.64,42.92,29.91,18.49,7.99,13.0,1
12056,20.1262410979374,13.8571910516179,11.4538871100032,12.183339631853,10.4431341944058,13.530391692249,13.4948148733505,4.7,46.3,10.1,14.9,23.8,7.554945054945055,19.36263736263736,12.0989010989011,16.41615010353015,78.17941390598506,12.514855273949683,11.465331953565578,166.0,9.6,66.9,2.4,15.7,15.85,18.47,20.72,14.99,9.51,32.53,31.25,30.36,5.85,9.0,0
12089,19.5904791684901,14.1202709474371,10.617565847238,11.507775612967,9.9797480404601,12.1295568840282,13.3261572495396,8.9,25.2,7.1,20.5,38.2,5.774725274725275,17.082417582417584,10.4010989010989,53.15783077486721,71.6576345968127,10.209393161064556,9.235034408029124,257.0,7.4,77.4,4.7,21.0,14.6,13.2,17.87,21.64,16.75,48.19,26.72,14.86,7.49,22.0,1
12096,24.3528987642011,14.0305271674127,10.9506201281141,11.6464589585218,10.353828758296,13.258809677943,14.4576110065093,3.0,36.4,8.5,14.0,38.0,7.351648351648351,19.763736263736263,11.813186813186814,14.904366347178136,70.30792023170764,8.087097168884988,13.940863500342624,283.0,7.8,74.2,1.8,15.5,12.23,15.15,18.27,23.18,15.21,43.67,30.57,17.25,7.86,10.0,0
12100,20.3306980494468,14.9560919120987,11.0707898838363,12.0427237201316,10.414630755605,12.5874397869124,13.5924851638692,5.1,33.2,8.1,17.6,35.8,6.708791208791209,18.214285714285715,11.928571428571429,53.83080850590048,77.5849202940286,6.825517428867008,15.233442388213552,42.0,14.3,73.8,4.8,33.3,11.03,14.22,20.82,23.52,14.25,35.41,37.79,18.85,7.07,14.0,1
12133,21.9999423344801,15.1361455997457,11.5557282832195,11.943795355091,10.2641793478921,13.5574145428651,15.7527042100036,3.4,45.3,9.0,14.0,28.2,7.983516483516484,19.87362637362637,13.010989010989013,14.705882352941176,79.60339943342777,0.656934306569343,12.188033739792724,238.0,8.0,65.5,1.7,22.7,13.67,17.39,21.83,18.97,10.52,34.53,33.45,25.18,6.47,7.0,0
12145,24.2550307394609,14.7605006695089,10.8877506323481,10.960267629111,10.0732365435712,12.776444047766,15.2628676059582,6.9,35.6,9.6,18.3,29.5,6.494505494505495,19.043956043956044,11.247252747252746,16.301260899178963,75.73072328591867,4.60172621274246,14.584997754870749,959.0,6.8,75.8,2.4,24.3,14.28,15.7,20.86,19.96,11.88,41.16,27.78,19.91,9.35,16.0,1
12176,23.9257124431373,15.1940909723195,11.121805801544,11.7997591604622,10.4655395241131,13.4309657742455,16.1938818102778,5.3,42.7,7.8,18.8,25.4,6.62087912087912,19.97252747252747,11.912087912087912,4.582713279316322,77.86052541425039,7.81173101015531,15.5777987489691,558.0,6.5,68.1,5.4,31.2,17.07,17.79,19.39,18.6,8.38,41.32,27.66,21.62,8.04,15.0,1
12202,23.6884554535204,14.4298453605183,10.9180525391003,10.9986042910871,10.260464371215,13.4124566608572,16.1567004946048,6.3,38.9,7.6,22.7,24.5,6.510989010989011,21.087912087912088,11.807692307692308,11.728236278089671,58.96434846180117,8.24121634092295,10.278145375596498,1527.0,5.4,74.3,5.2,23.9,24.79,16.52,18.21,16.15,9.53,58.01,20.79,11.91,7.22,15.0,1
12208,21.3928612538242,14.8873667421526,11.1122205091372,11.5713937565143,10.5420438799749,13.0459937456353,14.7435146772553,5.7,35.6,9.3,16.5,32.8,6.527472527472527,18.95054945054945,11.478021978021978,-6.039159983443689,69.77793637914239,4.289817766597332,7.983172973081925,328.0,10.4,72.3,3.7,24.1,15.37,15.68,19.81,18.03,14.04,44.27,26.75,18.03,9.43,15.0,1
12270,18.1471915909512,14.3036179566625,10.759132671281,12.1928714656378,10.7250148388468,12.4198512972479,13.4008285553368,4.7,37.0,9.9,16.8,31.7,6.565934065934066,17.835164835164836,11.582417582417582,3.0248596275986537,69.96536859753947,8.388075002152602,9.9246238199013,192.0,7.8,57.8,1.6,19.3,11.86,16.08,20.74,21.31,12.33,35.71,34.41,22.44,4.24,13.0,1
12300,22.7905616610005,14.9110030259661,10.543701597252,11.5662149933888,10.059509067042,12.7902687911022,13.950746687682,7.0,28.7,7.9,19.0,37.4,6.065934065934066,18.87362637362637,11.148351648351648,50.90760563500407,74.89557738251906,3.16738347846874,14.898313246643651,550.0,9.8,73.1,2.9,24.5,14.52,13.35,18.87,21.09,16.07,44.68,29.84,15.25,8.12,19.0,1
13001,27.6323383768552,16.0729358477455,11.8276050761647,11.5357430765422,10.9410437642898,18.0964875519396,23.7190722134508,6.8,39.4,8.7,24.4,20.8,6.5054945054945055,27.142857142857142,13.807692307692308,-29.401576821680965,56.01661907394083,7.094333942973276,23.392679166726705,8086.0,4.1,61.9,4.6,44.0,26.15,18.15,17.89,14.78,8.14,49.18,21.33,17.33,9.02,14.0,1
13002,26.8104602974125,18.2087781964627,12.1962380281394,13.3804362152954,14.5735470733263,17.4540235145398,20.971308758255,5.3,44.4,7.1,17.0,26.2,8.423076923076923,25.153846153846157,14.807692307692308,-19.582149362841974,65.76918541501311,1.8396335008539044,22.90095044248353,461.0,5.6,69.0,2.4,67.7,13.98,17.29,22.32,19.55,9.26,24.4,31.22,33.34,9.08,7.0,0
13003,29.8344101500812,17.2984598680095,11.8125647931639,13.3262760848238,10.9027051710052,17.1635931205364,22.0034590861804,6.4,44.9,10.4,19.5,18.8,7.626373626373627,23.846153846153847,13.73076923076923,32.943254015224866,76.728671157496,18.153138934760182,28.385968706828923,71.0,2.8,62.0,0.0,59.2,14.29,19.21,24.0,16.74,6.03,27.75,29.89,33.6,7.3,9.0,0
13004,23.4254198626217,15.7694196666425,11.1104519183532,12.2320912801844,10.448176297862,13.8556652052268,16.1954007155232,7.3,32.5,8.1,23.9,28.1,5.582417582417582,18.75824175824176,10.626373626373626,-5.705084536301128,71.11889344103297,6.464349256539594,15.85686525518713,2186.0,5.3,68.9,2.2,37.3,15.09,16.22,20.7,20.51,10.02,39.64,26.1,21.5,10.62,24.0,1
13005,25.5061786557005,15.6374147239405,11.663044652857,11.7581654605284,10.5569350676691,14.9928375651554,17.1329107962821,7.7,39.1,7.8,20.1,25.2,6.5054945054945055,20.917582417582416,12.010989010989013,-11.64332438029333,68.59680600436252,7.172497393169874,12.599503703528164,2438.0,8.3,61.2,3.5,32.9,16.91,17.72,20.17,16.73,9.11,33.39,23.82,26.56,14.27,15.0,1
13007,27.3508361942563,16.6036708299892,11.9268534093345,12.4881175186683,10.4994164983154,16.8138088867473,20.9097707543919,5.4,45.2,8.1,18.9,22.4,7.791208791208791,23.43956043956044,13.972527472527473,-4.930639141142553,70.5562314420777,5.520623386962873,16.634031272923192,277.0,6.9,72.6,1.1,73.3,15.66,19.61,21.82,18.31,6.86,26.41,29.43,33.04,10.18,8.0,0
13010,26.0001962379512,15.7327808462201,11.9868265946022,12.0921109083184,10.0455850700395,16.3636666369287,16.7795992147949,6.1,41.5,8.2,14.2,29.9,7.203296703296704,22.247252747252748,12.708791208791208,-32.88624031844797,67.3517722799872,5.489439100731888,17.906150494894597,123.0,11.4,58.5,0.8,49.6,12.93,16.78,21.49,20.32,10.02,34.79,28.09,25.77,9.8,11.0,1
13014,20.9906323161019,15.9149245683354,11.2432207363198,12.3015845091101,10.3920325753967,13.6191808054259,14.437963838849,9.2,38.4,7.9,20.8,23.6,6.258241758241758,17.967032967032967,10.961538461538462,-18.54087889660888,77.71792096716509,15.618277108699116,16.462708647230944,442.0,8.6,62.7,3.4,39.4,17.18,18.56,20.37,15.9,8.2,30.34,22.15,31.82,14.38,18.0,1
13015,30.6762642017001,16.8929772772771,12.4228757747515,12.0490339629072,10.6013588165954,20.1732956889903,24.4362388910702,4.7,42.8,8.1,17.5,26.9,8.972527472527473,28.065934065934066,16.53846153846154,12.91170352842155,78.6581664710264,0.0343278567466014,22.54528808172683,555.0,6.1,65.0,5.2,43.8,13.94,17.55,22.77,18.34,9.98,25.24,31.36,32.05,9.67,6.0,0
13016,27.5923849344223,16.4147344366122,12.3160992528493,13.2571268396029,10.5718280958436,17.0972505158706,21.8845922449157,4.8,40.9,8.5,20.6,25.1,8.26923076923077,23.747252747252748,14.346153846153848,-18.19190603171408,77.76469613916456,4.373097995051166,22.079306576767777,121.0,6.6,68.6,2.5,59.5,14.46,17.97,21.98,18.65,8.12,22.51,31.27,35.48,9.92,7.0,0
13018,25.2983414911788,15.3974530228261,11.6826258980541,11.8925724571837,10.0943404523896,14.5682705075117,15.8762129422478,8.1,41.9,8.0,17.0,24.9,6.186813186813187,18.82967032967033,11.373626373626374,18.81554925874629,81.27772014071792,9.959237210588004,14.78132560173557,130.0,8.5,46.2,3.1,41.5,14.66,17.4,22.76,18.03,8.3,28.21,30.48,30.92,9.33,18.0,1
13019,32.4751427391985,17.525940758764,12.8255878801265,12.1293050836122,10.8843699396696,22.3741584637658,27.16407391654,4.4,46.6,8.9,16.7,23.4,9.406593406593409,31.95604395604396,17.384615384615383,25.311203319502077,75.58386411889596,7.702293379489398,24.673815170724183,543.0,3.1,78.5,2.9,35.2,14.07,18.53,22.1,17.15,8.32,24.24,30.96,35.53,8.38,5.0,0
13021,34.7264820223671,17.6845635377766,13.0302837449088,14.0909698463221,11.6122911417269,22.6310183582205,28.7539594473,4.1,35.1,6.1,15.2,39.4,9.126373626373626,34.42857142857143,17.24175824175824,-13.20754716981132,72.28260869565217,8.643122676579926,27.150835335086136,212.0,3.3,75.5,0.9,54.7,10.11,13.22,20.93,27.38,14.53,32.61,36.78,19.38,9.96,6.0,0
13022,32.4111387458268,17.3568217133307,12.3882260630527,12.3383468486281,10.7123810658301,18.866261870107,24.8827690177001,5.3,35.7,7.6,13.9,37.5,7.203296703296704,32.77472527472528,15.175824175824175,-18.666666666666558,70.11070110701101,0.6079109311342835,21.899318330302968,426.0,2.6,76.8,1.2,37.6,11.4,13.05,22.13,24.39,15.85,42.74,29.34,17.66,9.26,11.0,1
13023,30.6954786852988,17.2729109272399,11.6030110472483,12.7122211198204,10.6881389927393,19.5789541591937,23.3903731043678,4.7,42.1,8.1,17.1,28.0,7.928571428571429,26.48351648351648,14.928571428571429,-10.937500000001638,74.88151658767764,0.4945598417405102,22.775796388790663,109.0,4.6,70.6,1.8,67.9,12.01,16.45,24.0,19.63,10.6,26.83,32.44,28.78,11.71,8.0,0
13024,23.7011995448652,16.5387839604274,11.9321775721134,12.0420684085452,10.5939291229172,15.4823778003925,17.0148349257065,6.5,40.6,9.0,16.5,27.4,7.137362637362638,19.96153846153846,12.494505494505496,13.321250228074629,87.83820429159715,4.159389475826924,16.278122632474965,63.0,7.9,55.6,0.0,57.1,13.89,19.28,19.04,17.19,9.55,28.85,27.94,31.57,10.74,11.0,1
13026,22.6486821975695,16.8823112315378,11.9800311198174,13.5286853820052,10.9515122987109,15.5964801992623,17.1243785197875,8.0,45.8,9.0,17.0,20.3,6.9010989010989015,19.5989010989011,12.5989010989011,-10.35525516825973,80.85796713293375,3.9854852429779686,15.885034910475785,470.0,7.9,68.5,3.6,55.1,16.24,23.49,16.97,13.51,6.29,27.21,25.72,34.02,11.94,12.0,1
13027,24.3929098994066,15.4405610549153,11.3838739495376,11.8213788136143,10.381435617808,14.1695031172401,16.1519551468588,8.1,40.1,9.3,17.8,24.7,6.148351648351649,19.725274725274726,11.313186813186814,-9.656008658821907,69.25405747435164,5.258979978891955,13.232949749228252,704.0,6.1,50.6,2.3,32.5,16.29,17.62,21.05,19.05,8.5,35.86,27.87,25.34,9.74,17.0,1
13028,26.5632835834725,15.9649338045234,11.5286719614284,12.1867210945966,10.5818090145619,16.1114020827768,18.5356621587936,6.7,36.5,7.2,18.7,30.9,6.714285714285714,22.55494505494505,12.543956043956044,10.700948440239864,63.18706300246139,1.9651096741035756,17.09528259834826,1511.0,8.3,68.7,2.5,46.7,13.68,17.03,21.19,20.75,12.11,43.3,24.86,19.1,11.08,14.0,1
13030,25.5203124453616,16.2575416980423,11.8569276647761,12.4418707825111,10.3740144529366,15.764873592399,20.1281123185068,6.8,46.7,8.3,20.1,18.1,7.461538461538462,21.93406593406593,13.472527472527473,-33.25661604145934,76.00556081333823,4.253559811829743,19.81912479821072,96.0,2.1,85.4,1.0,69.8,17.03,20.42,21.96,15.74,4.56,22.16,29.98,36.7,7.87,10.0,0
13031,26.5214275031624,16.2561643579513,11.8975883428697,13.1766224061451,10.5158394753697,17.0322839977414,19.3486590877247,5.0,39.4,7.2,18.6,29.7,8.494505494505495,22.04945054945055,14.24175824175824,-0.317317879146447,82.94664239433133,4.637179726931008,19.125741811584025,135.0,7.4,81.5,3.7,40.0,13.15,17.62,20.55,20.17,10.81,27.07,33.27,28.25,9.62,6.0,0
13032,34.3671000991394,16.9756226705563,12.7198676833605,12.456318394927,10.8319210107095,21.8399710709858,31.7300571205494,4.6,43.5,8.4,17.4,26.1,8.802197802197803,31.04945054945055,16.906593406593405,21.688293443069654,72.48750770879263,1.740839469472775,29.524770114168405,456.0,9.0,49.6,1.8,53.5,15.13,18.18,21.61,19.22,8.68,26.72,33.92,27.23,9.89,6.0,0
13033,29.9958414546993,17.9740133305306,12.3863822876357,13.6690197958858,10.9682982135417,20.6700164832201,23.2760577384072,5.7,46.1,8.6,20.3,19.3,8.510989010989011,26.73076923076923,15.71978021978022,16.325828411120316,72.74213476223952,11.7456910618231,20.08099963460508,111.0,9.9,69.4,0.9,66.7,15.12,19.02,24.71,17.44,6.2,23.74,32.55,31.88,9.58,6.0,0
13035,29.2443628339861,17.6389786576043,11.7395728506887,12.5572736745765,10.605582043646,16.7214973190001,21.9748759035217,5.8,44.6,9.3,17.5,22.7,7.478021978021978,23.214285714285715,13.692307692307692,-34.666666666666664,81.77215189873418,7.833228048010107,25.52925148673679,207.0,3.4,65.2,1.4,47.3,13.14,19.08,24.31,17.9,7.23,28.04,29.05,29.39,12.16,10.0,0
13036,26.5293299547609,15.7825184543352,11.5659915968458,11.9030438024888,10.4994709650459,14.6891503634216,17.6334986426516,6.7,39.2,9.6,17.8,26.5,6.917582417582418,22.43406593406593,12.60989010989011,5.273479164090922,76.36950789913101,1.9649666916342725,15.622540279792066,206.0,3.9,48.5,1.9,34.5,15.15,17.29,21.39,18.82,9.11,32.34,29.36,26.19,9.53,13.0,1
